PUMFID,WGHT_PER,PRV,HAP_10C,TTLINCG1,PRA_10GR,AGEGR10,predicted_probability_raw,predicted_probability,predicted_label,risk_band
16558.0,1773.3191,35,1.0,4.0,,5.0,0.56698096,0.56698096,0,High
16562.0,897.8939,35,3.0,2.0,,6.0,0.6251356,0.6251356,0,High
16569.0,1429.9717,47,2.0,1.0,,1.0,0.62679446,0.62679446,0,High
16570.0,1567.5137,48,1.0,1.0,9,3.0,0.5451956,0.5451956,0,High
16576.0,1281.3266,35,2.0,6.0,,4.0,0.6758586,0.6758586,1,High
16582.0,1281.3752,35,1.0,4.0,,2.0,0.4805492,0.4805492,0,Moderate
16583.0,94.9938,13,1.0,4.0,,3.0,0.747796,0.747796,1,Very high
16584.0,222.4971,48,1.0,6.0,7,4.0,0.60311186,0.60311186,0,High
16593.0,102.9263,10,2.0,2.0,,6.0,0.8211853,0.8211853,1,Very high
16596.0,248.0441,12,1.0,5.0,,3.0,0.8144052,0.8144052,1,Very high
16597.0,858.813,35,4.0,5.0,,6.0,0.9032698,0.9032698,1,Very high
16600.0,2079.1401,35,1.0,3.0,,4.0,0.83005744,0.83005744,1,Very high
16601.0,1392.9993,13,2.0,1.0,,2.0,0.5613545,0.5613545,0,High
16612.0,2146.4569,59,4.0,2.0,,3.0,0.9557002,0.9557002,1,Very high
16614.0,2426.402,24,1.0,3.0,,2.0,0.92142045,0.92142045,1,Very high
16615.0,67.0676,11,4.0,2.0,,5.0,0.8937656,0.8937656,1,Very high
16616.0,3437.7874,35,1.0,1.0,,2.0,0.78187215,0.78187215,1,Very high
16620.0,515.7051,35,1.0,4.0,,5.0,0.70508057,0.70508057,1,Very high
16623.0,647.4385,48,2.0,3.0,,4.0,0.39533982,0.39533982,0,Moderate
16627.0,72.3709,10,2.0,4.0,,4.0,0.7281825,0.7281825,1,Very high
16628.0,4203.2264,24,1.0,2.0,5,2.0,0.7995861,0.7995861,1,Very high
16633.0,1204.9981,35,2.0,7.0,,4.0,0.889985,0.889985,1,Very high
16636.0,196.4758,13,1.0,2.0,,6.0,0.3582534,0.3582534,0,Moderate
16637.0,185.6942,13,1.0,3.0,,3.0,0.7970572,0.7970572,1,Very high
16641.0,1353.8455,13,2.0,2.0,,1.0,0.10982156,0.10982156,0,Low
16647.0,203.3835,46,2.0,1.0,,4.0,0.8398353,0.8398353,1,Very high
16650.0,1249.7469,24,5.0,3.0,,6.0,0.85199565,0.85199565,1,Very high
16652.0,316.4949,13,6.0,1.0,,7.0,0.8198233,0.8198233,1,Very high
16655.0,247.8209,47,6.0,1.0,,7.0,0.8166779,0.8166779,1,Very high
16659.0,208.338,47,6.0,3.0,,5.0,0.79594374,0.79594374,1,Very high
16665.0,4040.6263,35,3.0,2.0,9,4.0,0.92417246,0.92417246,1,Very high
16668.0,1495.2858,35,6.0,3.0,,4.0,0.9525152,0.9525152,1,Very high
16671.0,2240.0169,24,1.0,1.0,,5.0,0.74900585,0.74900585,1,Very high
16680.0,688.269,48,1.0,5.0,,5.0,0.4279412,0.4279412,0,Moderate
16684.0,1758.5801,59,1.0,5.0,,4.0,0.6665502,0.6665502,1,High
16692.0,97.8896,10,3.0,2.0,,4.0,0.92176694,0.92176694,1,Very high
16694.0,291.4181,11,1.0,4.0,,3.0,0.44773743,0.44773743,0,Moderate
16695.0,317.6473,10,1.0,1.0,,5.0,0.27656433,0.27656433,0,Low
16696.0,96.9193,12,1.0,2.0,,6.0,0.6440483,0.6440483,0,High
16709.0,391.6856,12,1.0,3.0,7,2.0,0.6855061,0.6855061,1,High
16718.0,2076.4556,35,1.0,1.0,,4.0,0.65900505,0.65900505,1,High
16721.0,347.7687,12,1.0,3.0,,4.0,0.62995577,0.62995577,0,High
16727.0,1003.3815,59,1.0,2.0,,6.0,0.59629554,0.59629554,0,High
16729.0,86.744,46,2.0,4.0,,5.0,0.8682316,0.8682316,1,Very high
16730.0,459.641,48,6.0,2.0,,7.0,0.819396,0.819396,1,Very high
16732.0,603.9217,35,1.0,1.0,,5.0,0.5839284,0.5839284,0,High
16734.0,225.4604,47,1.0,3.0,,5.0,0.68273914,0.68273914,1,High
16736.0,556.6126,47,1.0,4.0,,4.0,0.7746082,0.7746082,1,Very high
16740.0,130.7189,10,1.0,2.0,,4.0,0.6451097,0.6451097,0,High
16742.0,270.8082,47,1.0,3.0,,5.0,0.7424116,0.7424116,1,Very high
16745.0,1189.2508,59,2.0,2.0,,4.0,0.6623069,0.6623069,1,High
16746.0,1057.6465,35,1.0,3.0,,5.0,0.8206724,0.8206724,1,Very high
16750.0,93.708,13,6.0,3.0,,5.0,0.8654428,0.8654428,1,Very high
16751.0,1258.7775,35,2.0,5.0,,5.0,0.8046283,0.8046283,1,Very high
16752.0,106.9062,47,2.0,2.0,,3.0,0.8928547,0.8928547,1,Very high
16757.0,1576.4478,47,1.0,5.0,,2.0,0.18925735,0.18925735,0,Low
16760.0,708.2768,35,2.0,3.0,,6.0,0.8207321,0.8207321,1,Very high
16765.0,1556.1341,24,1.0,2.0,,5.0,0.69233555,0.69233555,1,High
16770.0,6527.5846,35,2.0,2.0,,5.0,0.830962,0.830962,1,Very high
16776.0,399.2731,35,1.0,3.0,,5.0,0.8207786,0.8207786,1,Very high
16778.0,3551.4732,59,1.0,2.0,,4.0,0.8467623,0.8467623,1,Very high
16784.0,177.8565,46,1.0,7.0,,5.0,0.5417448,0.5417448,0,High
16786.0,6023.9367,35,3.0,1.0,,1.0,0.81175596,0.81175596,1,Very high
16799.0,527.0296,35,1.0,4.0,,4.0,0.3256298,0.3256298,0,Moderate
16800.0,310.6007,46,1.0,6.0,,4.0,0.6610902,0.6610902,1,High
16809.0,7251.7526,59,1.0,1.0,9,1.0,0.5561449,0.5561449,0,High
16813.0,724.346,48,1.0,4.0,,4.0,0.8614747,0.8614747,1,Very high
16815.0,608.1106,35,1.0,2.0,7,6.0,0.49534312,0.49534312,0,Moderate
16816.0,2984.8094,24,1.0,2.0,9,4.0,0.5920375,0.5920375,0,High
16818.0,2539.271,59,2.0,2.0,,4.0,0.715134,0.715134,1,Very high
16821.0,1279.1457,35,2.0,1.0,9,5.0,0.6685378,0.6685378,1,High
16824.0,352.6979,46,1.0,2.0,,7.0,0.53001237,0.53001237,0,High
16825.0,358.7017,12,2.0,2.0,,3.0,0.9045314,0.9045314,1,Very high
16827.0,1030.7291,35,6.0,1.0,,5.0,0.9009205,0.9009205,1,Very high
16829.0,5874.1926,35,3.0,2.0,,2.0,0.9089674,0.9089674,1,Very high
16832.0,1916.1554,46,6.0,1.0,,1.0,0.8721831,0.8721831,1,Very high
16838.0,475.3642,12,2.0,1.0,4,6.0,0.81158787,0.81158787,1,Very high
16844.0,285.2489,10,1.0,5.0,,3.0,0.6082951,0.6082951,0,High
16850.0,2225.2645,24,3.0,5.0,,6.0,0.8321892,0.8321892,1,Very high
16852.0,165.6291,12,2.0,2.0,,4.0,0.87759835,0.87759835,1,Very high
16853.0,434.8856,48,1.0,1.0,,6.0,0.36859018,0.36859018,0,Moderate
16860.0,737.9737,47,1.0,2.0,,3.0,0.8579311,0.8579311,1,Very high
16861.0,470.7737,35,1.0,5.0,,4.0,0.39633134,0.39633134,0,Moderate
16866.0,4276.3931,35,2.0,1.0,,6.0,0.6687948,0.6687948,1,High
16867.0,817.8585,24,1.0,1.0,,6.0,0.5563643,0.5563643,0,High
16868.0,6267.8862,59,1.0,4.0,,7.0,0.6651682,0.6651682,1,High
16870.0,259.9833,47,1.0,1.0,,3.0,0.78450066,0.78450066,1,Very high
16882.0,1274.5533,59,1.0,3.0,1,6.0,0.77415776,0.77415776,1,Very high
16883.0,790.1685,24,1.0,2.0,,6.0,0.46354854,0.46354854,0,Moderate
16884.0,533.8139,46,4.0,4.0,,5.0,0.8428579,0.8428579,1,Very high
16886.0,289.4273,46,1.0,3.0,,3.0,0.5461307,0.5461307,0,High
16889.0,510.3694,35,1.0,5.0,1,7.0,0.38610634,0.38610634,0,Moderate
16906.0,1623.8546,24,1.0,1.0,,6.0,0.7228181,0.7228181,1,Very high
16907.0,319.4292,12,1.0,3.0,,5.0,0.6074286,0.6074286,0,High
16917.0,109.8456,11,6.0,4.0,5,5.0,0.9200622,0.9200622,1,Very high
16919.0,664.4433,48,5.0,1.0,,3.0,0.7162188,0.7162188,1,Very high
16921.0,1638.369,35,6.0,4.0,,4.0,0.78845036,0.78845036,1,Very high
16922.0,1537.6926,48,2.0,4.0,,4.0,0.8676905,0.8676905,1,Very high
16927.0,1061.5613,24,1.0,4.0,,6.0,0.7282361,0.7282361,1,Very high
16932.0,1834.3558,35,1.0,4.0,,4.0,0.8331775,0.8331775,1,Very high
16933.0,1214.1165,47,1.0,1.0,,2.0,0.44497895,0.44497895,0,Moderate
16946.0,1630.422,48,3.0,3.0,,3.0,0.8267044,0.8267044,1,Very high
16950.0,1711.4263,59,6.0,1.0,,5.0,0.85309523,0.85309523,1,Very high
16967.0,1658.5603,48,3.0,5.0,,5.0,0.9101365,0.9101365,1,Very high
16970.0,1053.2497,59,1.0,7.0,,4.0,0.6228045,0.6228045,0,High
16972.0,876.1237,59,1.0,1.0,9,4.0,0.8210744,0.8210744,1,Very high
16973.0,469.3349,35,3.0,2.0,,5.0,0.7895553,0.7895553,1,Very high
16976.0,137.0756,47,1.0,5.0,,5.0,0.8968244,0.8968244,1,Very high
16979.0,300.48,46,1.0,2.0,,6.0,0.5597544,0.5597544,0,High
16982.0,256.6548,46,6.0,6.0,9,5.0,0.896121,0.896121,1,Very high
16983.0,47.877,10,3.0,4.0,,5.0,0.799819,0.799819,1,Very high
16984.0,2364.7031,35,5.0,4.0,,6.0,0.7192809,0.7192809,1,Very high
16985.0,249.0134,47,1.0,2.0,,6.0,0.76068217,0.76068217,1,Very high
16998.0,14715.4319,35,2.0,1.0,,1.0,0.08068699,0.08068699,0,Low
17000.0,776.1287,24,1.0,2.0,,5.0,0.7303261,0.7303261,1,Very high
17005.0,1577.5457,59,1.0,2.0,,2.0,0.48154244,0.48154244,0,Moderate
17008.0,203.9877,59,1.0,6.0,,5.0,0.75759715,0.75759715,1,Very high
17010.0,3990.0914,35,3.0,3.0,,4.0,0.8316119,0.8316119,1,Very high
17011.0,94.8982,13,1.0,2.0,,6.0,0.50836545,0.50836545,0,High
17012.0,54.7966,10,1.0,3.0,,5.0,0.43121916,0.43121916,0,Moderate
17017.0,2719.9079,59,1.0,4.0,,4.0,0.88965553,0.88965553,1,Very high
17021.0,615.4157,13,3.0,1.0,,6.0,0.89356667,0.89356667,1,Very high
17022.0,944.9212,35,1.0,5.0,,4.0,0.6770446,0.6770446,1,High
17026.0,373.9498,12,2.0,4.0,,2.0,0.9122215,0.9122215,1,Very high
17027.0,586.4305,12,3.0,1.0,,4.0,0.9157282,0.9157282,1,Very high
17031.0,120.9817,10,2.0,3.0,,6.0,0.8090795,0.8090795,1,Very high
17032.0,771.1424,35,5.0,2.0,,5.0,0.7777829,0.7777829,1,Very high
17036.0,875.4759,48,1.0,3.0,9,7.0,0.5513838,0.5513838,0,High
17038.0,1107.8809,13,2.0,2.0,,1.0,0.40070575,0.40070575,0,Moderate
17040.0,143.8987,12,1.0,5.0,,4.0,0.5721306,0.5721306,0,High
17043.0,8010.4077,35,1.0,4.0,,3.0,0.6269678,0.6269678,0,High
17044.0,124.2815,10,1.0,3.0,,2.0,0.8067126,0.8067126,1,Very high
17045.0,1783.9387,47,3.0,1.0,9,3.0,0.94915843,0.94915843,1,Very high
17047.0,379.6843,59,1.0,5.0,,6.0,0.5048568,0.5048568,0,High
17048.0,291.8237,13,2.0,1.0,9,5.0,0.72363895,0.72363895,1,Very high
17049.0,998.7451,48,2.0,4.0,,4.0,0.7560227,0.7560227,1,Very high
17054.0,91.7072,13,1.0,1.0,5,3.0,0.38243705,0.38243705,0,Moderate
17055.0,129.1251,11,1.0,3.0,,5.0,0.4466226,0.4466226,0,Moderate
17059.0,968.8337,35,1.0,4.0,,5.0,0.5553635,0.5553635,0,High
17062.0,2135.673,35,1.0,2.0,,2.0,0.27470234,0.27470234,0,Low
17070.0,173.8538,13,5.0,4.0,,6.0,0.88331074,0.88331074,1,Very high
17076.0,992.2416,35,1.0,2.0,9,5.0,0.51157075,0.51157075,0,High
17078.0,944.549,59,6.0,2.0,,4.0,0.9553252,0.9553252,1,Very high
17083.0,980.8311,46,1.0,2.0,,4.0,0.662434,0.662434,1,High
17086.0,939.8583,47,1.0,1.0,9,1.0,0.17690164,0.17690164,0,Low
17087.0,862.0203,47,1.0,1.0,,4.0,0.41252887,0.41252887,0,Moderate
17089.0,1945.8582,35,3.0,5.0,,5.0,0.7537081,0.7537081,1,Very high
17091.0,711.594,35,1.0,3.0,,4.0,0.53446287,0.53446287,0,High
17094.0,231.3234,10,2.0,5.0,,5.0,0.8484192,0.8484192,1,Very high
17098.0,703.8845,59,1.0,2.0,,5.0,0.8663453,0.8663453,1,Very high
17103.0,601.6811,48,1.0,3.0,,3.0,0.6530422,0.6530422,1,High
17109.0,177.5837,47,2.0,3.0,,3.0,0.91099817,0.91099817,1,Very high
17110.0,196.0988,59,1.0,5.0,,3.0,0.7395396,0.7395396,1,Very high
17111.0,2657.0801,35,1.0,6.0,,5.0,0.817073,0.817073,1,Very high
17112.0,1365.7007,24,1.0,2.0,,2.0,0.59694475,0.59694475,0,High
17117.0,235.9685,12,1.0,2.0,,4.0,0.70108885,0.70108885,1,Very high
17119.0,1463.1031,24,3.0,4.0,,6.0,0.8809582,0.8809582,1,Very high
17123.0,627.3205,47,2.0,4.0,,2.0,0.3542203,0.3542203,0,Moderate
17127.0,6073.587,35,2.0,4.0,,3.0,0.5899101,0.5899101,0,High
17131.0,752.1522,46,5.0,3.0,,2.0,0.8767036,0.8767036,1,Very high
17138.0,781.5165,35,1.0,4.0,,4.0,0.6157738,0.6157738,0,High
17139.0,881.2402,46,2.0,1.0,,5.0,0.86238146,0.86238146,1,Very high
17141.0,448.0676,10,1.0,4.0,,5.0,0.73514754,0.73514754,1,Very high
17142.0,282.093,13,1.0,2.0,,5.0,0.7692443,0.7692443,1,Very high
17145.0,1360.2623,46,1.0,1.0,,4.0,0.7490238,0.7490238,1,Very high
17146.0,571.5908,48,1.0,5.0,,5.0,0.8242918,0.8242918,1,Very high
17155.0,2026.4207,35,1.0,2.0,,2.0,0.6699523,0.6699523,1,High
17157.0,1347.572,35,1.0,1.0,,4.0,0.5727593,0.5727593,0,High
17158.0,222.7678,10,6.0,1.0,,6.0,0.9094178,0.9094178,1,Very high
17162.0,263.9626,11,1.0,1.0,,2.0,0.6346535,0.6346535,0,High
17166.0,2455.0492,59,4.0,1.0,,2.0,0.83706427,0.83706427,1,Very high
17170.0,451.5858,46,2.0,2.0,,5.0,0.7698002,0.7698002,1,Very high
17171.0,1131.078,46,6.0,1.0,,6.0,0.78664297,0.78664297,1,Very high
17173.0,1743.9695,35,1.0,3.0,,4.0,0.8771912,0.8771912,1,Very high
17174.0,1094.8135,59,2.0,4.0,,4.0,0.87094593,0.87094593,1,Very high
17178.0,595.9543,13,1.0,3.0,,4.0,0.91739136,0.91739136,1,Very high
17179.0,1413.7492,24,1.0,2.0,9,6.0,0.54683423,0.54683423,0,High
17181.0,180.0275,47,1.0,4.0,,3.0,0.809318,0.809318,1,Very high
17184.0,238.7382,13,1.0,2.0,,5.0,0.6798659,0.6798659,1,High
17186.0,135.2623,10,1.0,2.0,,3.0,0.8339481,0.8339481,1,Very high
17189.0,135.8599,13,5.0,1.0,,3.0,0.84583557,0.84583557,1,Very high
17190.0,557.7705,35,2.0,7.0,,4.0,0.8144045,0.8144045,1,Very high
17193.0,97.4561,13,1.0,3.0,,5.0,0.3077085,0.3077085,0,Moderate
17196.0,1460.0263,35,5.0,3.0,9,6.0,0.8830412,0.8830412,1,Very high
17200.0,332.1354,46,2.0,2.0,,5.0,0.8885634,0.8885634,1,Very high
17216.0,1943.2049,24,1.0,1.0,,5.0,0.62313086,0.62313086,0,High
17222.0,190.1893,47,3.0,2.0,,6.0,0.89166427,0.89166427,1,Very high
17225.0,2220.4389,35,2.0,7.0,,5.0,0.8852145,0.8852145,1,Very high
17228.0,491.2856,35,1.0,3.0,,5.0,0.45139116,0.45139116,0,Moderate
17229.0,185.4103,12,2.0,3.0,7,4.0,0.72726554,0.72726554,1,Very high
17230.0,671.8317,35,1.0,4.0,,7.0,0.80141354,0.80141354,1,Very high
17234.0,234.0248,10,5.0,3.0,5,4.0,0.8934059,0.8934059,1,Very high
17235.0,35.832,11,2.0,2.0,,6.0,0.73876804,0.73876804,1,Very high
17236.0,90.4008,12,1.0,6.0,,5.0,0.6989452,0.6989452,1,High
17237.0,21.4483,11,1.0,7.0,,6.0,0.69371396,0.69371396,1,High
17238.0,1205.6363,35,1.0,2.0,,6.0,0.47509807,0.47509807,0,Moderate
17249.0,2640.598,35,1.0,3.0,,5.0,0.4876752,0.4876752,0,Moderate
17250.0,133.4822,13,2.0,2.0,,7.0,0.4780796,0.4780796,0,Moderate
17255.0,3050.9403,24,2.0,1.0,,1.0,0.7227062,0.7227062,1,Very high
17256.0,169.9049,12,1.0,2.0,,7.0,0.70463336,0.70463336,1,Very high
17259.0,602.619,46,1.0,3.0,,6.0,0.5939069,0.5939069,0,High
17260.0,1810.9487,35,1.0,4.0,,4.0,0.7992517,0.7992517,1,Very high
17261.0,1015.3438,47,1.0,1.0,,1.0,0.52089465,0.52089465,0,High
17262.0,2592.3791,35,1.0,7.0,,4.0,0.5860153,0.5860153,0,High
17264.0,1949.2784,24,1.0,3.0,,6.0,0.65121585,0.65121585,1,High
17267.0,1260.9805,59,1.0,1.0,9,3.0,0.8124635,0.8124635,1,Very high
17268.0,51.2633,11,5.0,3.0,9,7.0,0.9123946,0.9123946,1,Very high
17272.0,2509.8611,35,1.0,7.0,,4.0,0.68070596,0.68070596,1,High
17273.0,1090.1813,48,1.0,1.0,9,3.0,0.90331745,0.90331745,1,Very high
17274.0,379.9742,47,1.0,5.0,,4.0,0.50528145,0.50528145,0,High
17276.0,46.7222,11,1.0,2.0,,6.0,0.6244944,0.6244944,0,High
17287.0,527.8864,48,1.0,6.0,,6.0,0.70569324,0.70569324,1,Very high
17290.0,1837.0909,24,1.0,2.0,,2.0,0.80201155,0.80201155,1,Very high
17291.0,1369.8697,35,6.0,2.0,,4.0,0.9494846,0.9494846,1,Very high
17299.0,1449.8919,24,1.0,5.0,,4.0,0.7237685,0.7237685,1,Very high
17301.0,361.9506,13,2.0,2.0,,7.0,0.71077764,0.71077764,1,Very high
17308.0,501.8791,59,4.0,2.0,,4.0,0.93096405,0.93096405,1,Very high
17314.0,736.2491,24,1.0,4.0,,4.0,0.7354843,0.7354843,1,Very high
17317.0,1196.9389,48,1.0,3.0,,6.0,0.792821,0.792821,1,Very high
17318.0,3110.5922,24,5.0,1.0,,5.0,0.7838984,0.7838984,1,Very high
17319.0,1200.0859,35,2.0,2.0,,6.0,0.7046044,0.7046044,1,Very high
17321.0,472.3228,48,1.0,1.0,,5.0,0.54230094,0.54230094,0,High
17329.0,8636.2472,48,1.0,1.0,,1.0,0.08481661,0.08481661,0,Low
17330.0,2690.74,35,3.0,1.0,,7.0,0.8507729,0.8507729,1,Very high
17332.0,1368.5402,24,3.0,2.0,,5.0,0.50068516,0.50068516,0,High
17336.0,284.3309,12,1.0,2.0,,5.0,0.79564095,0.79564095,1,Very high
17340.0,167.442,12,3.0,2.0,,4.0,0.739982,0.739982,1,Very high
17346.0,239.0475,10,1.0,7.0,,2.0,0.48654556,0.48654556,0,Moderate
17348.0,241.6439,12,6.0,2.0,,5.0,0.67729956,0.67729956,1,High
17350.0,2857.0991,35,2.0,1.0,,3.0,0.8738916,0.8738916,1,Very high
17359.0,3708.1282,59,1.0,2.0,,6.0,0.8463805,0.8463805,1,Very high
17360.0,399.0961,47,1.0,1.0,,6.0,0.5967762,0.5967762,0,High
17365.0,2388.6111,24,4.0,4.0,,4.0,0.91869724,0.91869724,1,Very high
17367.0,2303.2269,35,1.0,5.0,,5.0,0.74417204,0.74417204,1,Very high
17368.0,1177.3299,35,3.0,5.0,,4.0,0.87574464,0.87574464,1,Very high
17371.0,1289.0131,35,1.0,5.0,,3.0,0.8491588,0.8491588,1,Very high
17378.0,121.2552,47,1.0,4.0,9,3.0,0.6317342,0.6317342,0,High
17379.0,258.8581,13,1.0,3.0,,6.0,0.51501924,0.51501924,0,High
17384.0,540.0386,47,2.0,4.0,5,4.0,0.85325915,0.85325915,1,Very high
17386.0,59.1275,11,1.0,2.0,,5.0,0.5529305,0.5529305,0,High
17398.0,301.0638,59,6.0,2.0,,5.0,0.84360254,0.84360254,1,Very high
17406.0,317.6082,47,6.0,4.0,,6.0,0.86043537,0.86043537,1,Very high
17410.0,896.5331,48,1.0,5.0,,3.0,0.41652337,0.41652337,0,Moderate
17413.0,1491.4073,35,1.0,1.0,,5.0,0.4590133,0.4590133,0,Moderate
17415.0,2014.6926,35,1.0,3.0,,2.0,0.74157834,0.74157834,1,Very high
17418.0,2564.2042,35,1.0,1.0,8,6.0,0.49185565,0.49185565,0,Moderate
17419.0,419.5619,35,1.0,1.0,,4.0,0.7559495,0.7559495,1,Very high
17420.0,932.5029,35,2.0,4.0,,6.0,0.8211374,0.8211374,1,Very high
17421.0,1038.1076,59,2.0,2.0,,6.0,0.7771361,0.7771361,1,Very high
17422.0,1714.6764,48,1.0,4.0,,2.0,0.31272936,0.31272936,0,Moderate
17434.0,280.5446,12,2.0,4.0,,4.0,0.84168524,0.84168524,1,Very high
17438.0,162.4616,47,1.0,4.0,1,5.0,0.70943403,0.70943403,1,Very high
17440.0,960.1532,35,6.0,2.0,,5.0,0.82829195,0.82829195,1,Very high
17441.0,554.8501,10,6.0,5.0,,4.0,0.8518626,0.8518626,1,Very high
17443.0,1504.4141,24,3.0,2.0,9,7.0,0.7547578,0.7547578,1,Very high
17449.0,107.5961,11,5.0,6.0,,4.0,0.9203657,0.9203657,1,Very high
17467.0,320.215,13,2.0,2.0,,3.0,0.9000189,0.9000189,1,Very high
17470.0,137.7028,13,6.0,2.0,,4.0,0.89591277,0.89591277,1,Very high
17475.0,1707.1485,35,1.0,4.0,,4.0,0.43779343,0.43779343,0,Moderate
17476.0,243.9388,46,1.0,3.0,,7.0,0.59986836,0.59986836,0,High
17485.0,1551.51,35,1.0,2.0,,5.0,0.7622392,0.7622392,1,Very high
17488.0,159.5464,13,1.0,2.0,,7.0,0.6542795,0.6542795,1,High
17498.0,522.4249,10,2.0,3.0,,4.0,0.8448479,0.8448479,1,Very high
17499.0,410.646,48,5.0,4.0,,5.0,0.63108367,0.63108367,0,High
17505.0,484.0188,59,1.0,2.0,,4.0,0.599609,0.599609,0,High
17514.0,4242.0672,35,1.0,2.0,,2.0,0.3158332,0.3158332,0,Moderate
17516.0,146.3603,13,1.0,2.0,,3.0,0.4824596,0.4824596,0,Moderate
17521.0,47.9692,10,3.0,4.0,,5.0,0.79014796,0.79014796,1,Very high
17522.0,849.1061,35,3.0,3.0,,5.0,0.8873449,0.8873449,1,Very high
17523.0,168.1478,12,6.0,3.0,,6.0,0.90057164,0.90057164,1,Very high
17527.0,1987.7535,59,1.0,1.0,,5.0,0.79975855,0.79975855,1,Very high
17547.0,1099.7069,59,2.0,3.0,,4.0,0.9037674,0.9037674,1,Very high
17555.0,82.5988,11,1.0,3.0,9,4.0,0.34871036,0.34871036,0,Moderate
17556.0,54.5583,11,3.0,1.0,1,7.0,0.7769465,0.7769465,1,Very high
17559.0,4554.287,46,2.0,1.0,,1.0,0.17013633,0.17013633,0,Low
17560.0,395.1999,46,1.0,1.0,,5.0,0.65572435,0.65572435,1,High
17562.0,548.2708,35,6.0,3.0,,4.0,0.87541705,0.87541705,1,Very high
17567.0,580.6735,48,1.0,3.0,,4.0,0.6191233,0.6191233,0,High
17569.0,1229.9814,35,3.0,6.0,,5.0,0.8654714,0.8654714,1,Very high
17571.0,568.5388,35,1.0,7.0,,5.0,0.32447127,0.32447127,0,Moderate
17572.0,1170.3265,24,1.0,2.0,,4.0,0.60261166,0.60261166,0,High
17577.0,304.371,10,4.0,7.0,,6.0,0.87741244,0.87741244,1,Very high
17578.0,2495.4112,59,1.0,7.0,,5.0,0.79562795,0.79562795,1,Very high
17583.0,565.4864,10,2.0,7.0,,4.0,0.4085523,0.4085523,0,Moderate
17584.0,191.5624,10,2.0,1.0,,5.0,0.86915755,0.86915755,1,Very high
17587.0,2497.1863,35,4.0,2.0,,5.0,0.8840067,0.8840067,1,Very high
17597.0,443.5972,59,1.0,6.0,9,4.0,0.80693567,0.80693567,1,Very high
17598.0,721.7027,48,3.0,7.0,,4.0,0.9226672,0.9226672,1,Very high
17600.0,143.0474,47,1.0,4.0,,3.0,0.6114931,0.6114931,0,High
17603.0,614.3978,35,1.0,4.0,,6.0,0.79581314,0.79581314,1,Very high
17605.0,338.2133,47,4.0,1.0,9,4.0,0.90984875,0.90984875,1,Very high
17606.0,117.9156,12,2.0,2.0,4,7.0,0.8168692,0.8168692,1,Very high
17609.0,2043.6721,24,1.0,1.0,,4.0,0.600969,0.600969,0,High
17622.0,1116.1124,24,2.0,2.0,,5.0,0.8249836,0.8249836,1,Very high
17623.0,685.6196,35,1.0,4.0,,3.0,0.71427494,0.71427494,1,Very high
17626.0,1130.9012,35,1.0,3.0,,6.0,0.7455968,0.7455968,1,Very high
17631.0,558.5783,59,1.0,1.0,,5.0,0.8300374,0.8300374,1,Very high
17633.0,169.2145,12,2.0,3.0,,5.0,0.87534994,0.87534994,1,Very high
17636.0,278.5577,10,1.0,1.0,,6.0,0.24198794,0.24198794,0,Low
17639.0,125.6276,13,1.0,4.0,,4.0,0.75061625,0.75061625,1,Very high
17645.0,1184.8937,24,1.0,2.0,,5.0,0.54196894,0.54196894,0,High
17647.0,943.5291,35,1.0,7.0,,5.0,0.5271957,0.5271957,0,High
17649.0,2036.8272,35,4.0,3.0,5,4.0,0.8983132,0.8983132,1,Very high
17652.0,901.0214,24,1.0,2.0,,4.0,0.39790925,0.39790925,0,Moderate
17663.0,4411.2781,35,1.0,1.0,,4.0,0.58265316,0.58265316,0,High
17674.0,241.709,13,1.0,2.0,,7.0,0.13273606,0.13273606,0,Low
17680.0,382.8773,48,1.0,2.0,,6.0,0.31712633,0.31712633,0,Moderate
17683.0,112.6608,12,1.0,5.0,,3.0,0.7665653,0.7665653,1,Very high
17684.0,636.7606,35,4.0,6.0,9,5.0,0.93307143,0.93307143,1,Very high
17686.0,1455.7706,35,2.0,7.0,,4.0,0.88065374,0.88065374,1,Very high
17687.0,30.2743,11,1.0,2.0,,5.0,0.44600365,0.44600365,0,Moderate
17689.0,1898.7885,35,1.0,1.0,,5.0,0.6711578,0.6711578,1,High
17690.0,1261.047,48,1.0,7.0,,4.0,0.52854055,0.52854055,0,High
17696.0,251.8525,12,6.0,3.0,9,3.0,0.9597957,0.9597957,1,Very high
17703.0,918.6265,59,1.0,7.0,,4.0,0.7958353,0.7958353,1,Very high
17712.0,60.7115,11,1.0,3.0,1,6.0,0.7617384,0.7617384,1,Very high
17713.0,577.8285,46,3.0,4.0,,4.0,0.861152,0.861152,1,Very high
17715.0,1990.873,59,1.0,1.0,,1.0,0.84706336,0.84706336,1,Very high
17718.0,112.4372,10,1.0,2.0,,6.0,0.56816715,0.56816715,0,High
17723.0,351.8221,12,1.0,3.0,,5.0,0.7085184,0.7085184,1,Very high
17726.0,537.9847,35,1.0,3.0,,6.0,0.11945688,0.11945688,0,Low
17728.0,412.2274,48,6.0,5.0,9,4.0,0.9230275,0.9230275,1,Very high
17730.0,1419.7154,24,1.0,1.0,,5.0,0.6829717,0.6829717,1,High
17731.0,386.1753,48,3.0,2.0,,5.0,0.8087507,0.8087507,1,Very high
